Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,08-12-2015,415.562988,395.753998,415.562988,389.950012
BTC,09-12-2015,417.562988,414.44101,423.119995,406.290985
BTC,10-12-2015,415.479004,417.988007,419.509003,411.548004
BTC,11-12-2015,451.937988,415.281006,451.937988,415.281006
BTC,12-12-2015,434.997009,452.334991,469.102997,410.740997
BTC,13-12-2015,433.755005,431.660004,441.679993,426.268005
BTC,14-12-2015,444.182007,433.272003,447.141998,430.455994
BTC,15-12-2015,465.321014,443.877991,465.321014,443.877991
BTC,16-12-2015,454.93399,465.208008,465.208008,443.851013
BTC,17-12-2015,456.078003,454.777008,457.859985,448.858002
BTC,18-12-2015,463.615997,455.846985,465.177002,454.940002
BTC,19-12-2015,462.321991,463.552002,465.580994,456.765015
BTC,20-12-2015,442.684998,462.234009,462.644989,434.338013
BTC,21-12-2015,438.639008,442.838013,444.729004,427.312012
BTC,22-12-2015,436.571991,437.436005,443.687988,435.515991
BTC,23-12-2015,442.401001,436.720001,444.528992,436.618988
BTC,24-12-2015,454.984985,443.091003,458.455994,443.076996
BTC,25-12-2015,455.653015,454.855011,458.304993,452.075012
BTC,26-12-2015,417.273987,455.756012,457.489014,405.76001
BTC,27-12-2015,422.822998,416.514008,424.006989,408.882996
BTC,28-12-2015,422.278992,423.342987,429.769012,418.480988
BTC,29-12-2015,432.983002,422.097992,432.983002,420.627014
BTC,30-12-2015,426.619995,433.299988,434.386993,422.084015
BTC,31-12-2015,430.566986,425.875,432.92099,418.734985
BTC,01-01-2016,434.334015,430.721008,436.246002,427.515015
BTC,02-01-2016,433.437988,434.622009,436.062012,431.869995
BTC,03-01-2016,430.010986,433.578003,433.743011,424.705994
BTC,04-01-2016,433.091003,430.061005,434.516998,429.084015
BTC,05-01-2016,431.959991,433.069,434.182007,429.675995
BTC,06-01-2016,429.105011,431.855988,431.855988,426.341003
BTC,07-01-2016,458.048004,430.010986,458.765991,429.076996
BTC,08-01-2016,453.230011,457.537994,462.93399,447.937988
BTC,09-01-2016,447.610992,453.382996,454.640015,446.889008
BTC,10-01-2016,447.990997,448.238007,448.30899,440.351013
BTC,11-01-2016,448.428009,448.697998,450.661987,443.855011
BTC,12-01-2016,435.690002,448.182007,448.182007,435.690002
BTC,13-01-2016,432.371002,434.665009,435.186005,424.442993
BTC,14-01-2016,430.306,432.287994,433.324005,427.845001
BTC,15-01-2016,364.330994,430.255005,430.255005,364.330994
BTC,16-01-2016,387.536011,365.072998,390.557007,354.914001
BTC,17-01-2016,382.299011,387.152008,390.964996,380.09201
BTC,18-01-2016,387.167999,381.733002,388.104004,376.665009
BTC,19-01-2016,380.148987,387.026001,387.730011,378.971985
BTC,20-01-2016,420.230011,379.73999,425.266998,376.598999
BTC,21-01-2016,410.261993,419.631989,422.877014,406.299988
BTC,22-01-2016,382.492004,409.751007,410.410004,375.282013
BTC,23-01-2016,387.490997,382.43399,394.542999,381.980988
BTC,24-01-2016,402.971008,388.10199,405.484985,387.51001
BTC,25-01-2016,391.726013,402.316986,402.316986,388.553986
BTC,26-01-2016,392.153015,392.002014,397.765991,390.575012
BTC,27-01-2016,394.971985,392.444,396.842987,391.782013
BTC,28-01-2016,380.289001,395.145996,395.502014,379.734985
BTC,29-01-2016,379.473999,380.108002,384.378998,365.451996
BTC,30-01-2016,378.255005,378.86499,380.916992,376.490997
BTC,31-01-2016,368.766998,378.292999,380.346985,367.834991
BTC,01-02-2016,373.056,369.350006,378.071991,367.957001
BTC,02-02-2016,374.447998,372.920013,375.882996,372.920013
BTC,03-02-2016,369.949005,374.645996,374.950012,368.045013
BTC,04-02-2016,389.593994,370.174011,391.608002,369.993011
BTC,05-02-2016,386.549011,388.89801,391.093994,385.571991
BTC,06-02-2016,376.522003,386.588989,386.631012,372.386993
BTC,07-02-2016,376.619995,376.514008,380.871002,374.903015
BTC,08-02-2016,373.446991,376.756989,379.878998,373.334015
BTC,09-02-2016,376.028992,373.423004,377.246002,372.89801
BTC,10-02-2016,381.648987,376.145996,385.483002,375.78299
BTC,11-02-2016,379.653992,382.114014,383.130005,376.398987
BTC,12-02-2016,384.263,379.686005,384.95401,379.600006
BTC,13-02-2016,391.859985,384.640991,391.859985,384.640991
BTC,14-02-2016,407.230011,392.932007,407.230011,392.932007
BTC,15-02-2016,400.184998,407.567993,410.381012,397.748993
BTC,16-02-2016,407.488007,401.432007,408.945007,401.432007
BTC,17-02-2016,416.321991,407.656006,421.166992,406.783997
BTC,18-02-2016,422.372986,416.571991,425.996002,415.638
BTC,19-02-2016,420.785004,422.730011,423.104004,417.604004
BTC,20-02-2016,437.164001,421.601013,441.984009,421.601013
BTC,21-02-2016,438.798004,437.77301,448.04599,429.076996
BTC,22-02-2016,437.747986,438.989014,439.045013,432.916992
BTC,23-02-2016,420.735992,438.255005,439.858002,417.821014
BTC,24-02-2016,424.954987,420.955994,425.549988,413.907013
BTC,25-02-2016,424.544006,425.036987,427.718994,420.415009
BTC,26-02-2016,432.152008,424.628998,432.152008,421.619995
BTC,27-02-2016,432.519012,432.838989,434.230988,428.102997
BTC,28-02-2016,433.503998,432.571014,435.683014,423.820007
BTC,29-02-2016,437.696991,433.437988,441.506989,431.692993
BTC,01-03-2016,435.122986,437.916992,439.653015,432.319
BTC,02-03-2016,423.989014,435.131012,435.916992,423.989014
BTC,03-03-2016,421.651001,423.911987,425.372986,419.411011
BTC,04-03-2016,410.938995,421.835999,425.178009,410.938995
BTC,05-03-2016,400.570007,410.781006,411.256989,394.035004
BTC,06-03-2016,407.707001,400.524994,411.907013,395.778015
BTC,07-03-2016,414.321014,407.756989,415.916992,406.30899
BTC,08-03-2016,413.971985,414.464996,416.243011,411.093994
BTC,09-03-2016,414.859985,413.894012,416.032013,411.605988
BTC,10-03-2016,417.131012,414.743988,417.511993,413.251007
BTC,11-03-2016,421.690002,417.238007,423.925995,417.013
BTC,12-03-2016,411.623993,421.605011,421.795013,410.093994
BTC,13-03-2016,414.065002,411.64801,416.604004,411.641998
BTC,14-03-2016,416.437988,414.200989,416.68399,414.200989
BTC,15-03-2016,416.829987,416.388,418.131012,414.984985
BTC,16-03-2016,417.010986,416.888,417.686005,415.911987
BTC,17-03-2016,420.621002,417.889008,420.997009,417.889008
BTC,18-03-2016,409.548004,420.546997,420.546997,406.136993
BTC,19-03-2016,410.444,409.265015,410.984009,407.230011
BTC,20-03-2016,413.755005,410.401001,414.625,410.401001
BTC,21-03-2016,413.307007,413.417999,413.417999,410.381012
BTC,22-03-2016,418.088989,413.131989,418.375,412.531006
BTC,23-03-2016,418.040985,418.161011,419.268005,417.364014
BTC,24-03-2016,416.394012,418.424011,418.679993,415.485992
BTC,25-03-2016,417.177002,416.507996,418.079987,415.558014
BTC,26-03-2016,417.945007,417.36499,418.987,416.259003
BTC,27-03-2016,426.765015,418.140015,428.796997,417.710999
BTC,28-03-2016,424.230988,426.548004,426.856995,423.292999
BTC,29-03-2016,416.515991,424.303986,426.203003,412.681
BTC,30-03-2016,414.81601,416.834015,416.834015,412.496002
BTC,31-03-2016,416.729004,415.256989,418.368988,415.256989
BTC,01-04-2016,417.959991,416.76001,418.173004,415.830994
BTC,02-04-2016,420.872986,418.421997,422.080994,418.421997
BTC,03-04-2016,420.903992,421.173004,421.579987,419.696991
BTC,04-04-2016,421.444,421.299011,422.342987,419.601013
BTC,05-04-2016,424.029999,421.016998,424.256989,420.614014
BTC,06-04-2016,423.412994,424.283997,424.527008,422.729004
BTC,07-04-2016,422.744995,423.619995,423.657013,420.518005
BTC,08-04-2016,420.348999,422.907013,425.360992,419.63501
BTC,09-04-2016,419.411011,420.811005,420.890991,416.515015
BTC,10-04-2016,421.563995,419.59201,422.434998,419.256989
BTC,11-04-2016,422.483002,421.872009,422.739014,420.53299
BTC,12-04-2016,425.190002,422.842987,427.277008,422.842987
BTC,13-04-2016,423.734009,425.631989,426.65799,422.915985
BTC,14-04-2016,424.282013,423.934998,425.371002,423.013
BTC,15-04-2016,429.713013,424.427002,429.928009,424.427002
BTC,16-04-2016,430.571991,429.575012,432.625,428.984009
BTC,17-04-2016,427.398987,430.635986,431.371002,426.07901
BTC,18-04-2016,428.591003,427.610992,429.273987,427.085999
BTC,19-04-2016,435.509003,428.703003,436.019989,428.104004
BTC,20-04-2016,441.389008,435.324005,443.053986,434.406006
BTC,21-04-2016,449.424988,441.415985,450.548004,440.951996
BTC,22-04-2016,445.737,449.687988,449.809998,444.149994
BTC,23-04-2016,450.282013,445.860992,450.282013,444.330994
BTC,24-04-2016,458.554993,450.559998,460.145996,448.928009
BTC,25-04-2016,461.425995,459.121002,466.619995,453.59201
BTC,26-04-2016,466.088989,461.64801,467.964996,461.621002
BTC,27-04-2016,444.687012,466.261993,467.07901,444.134003
BTC,28-04-2016,449.010986,445.037994,449.550995,436.649994
BTC,29-04-2016,455.096985,449.40799,455.384003,446.016998
BTC,30-04-2016,448.317993,455.178009,455.587006,447.696991
BTC,01-05-2016,451.875,448.484009,452.479004,447.927002
BTC,02-05-2016,444.669006,451.933014,452.445007,441.776001
BTC,03-05-2016,450.303986,444.72699,451.096985,442.617004
BTC,04-05-2016,446.721985,450.183014,450.377991,445.630005
BTC,05-05-2016,447.976013,446.710999,448.506012,445.882996
BTC,06-05-2016,459.602997,447.941986,461.375,447.067993
BTC,07-05-2016,458.536011,459.639008,460.674988,457.324005
BTC,08-05-2016,458.548004,458.428986,459.416992,455.983002
BTC,09-05-2016,460.483002,458.205994,462.480988,456.531006
BTC,10-05-2016,450.894989,460.518005,461.928986,448.95401
BTC,11-05-2016,452.727997,450.864014,454.575989,450.864014
BTC,12-05-2016,454.765991,452.446991,454.949005,449.25
BTC,13-05-2016,455.670013,454.850006,457.054993,453.453003
BTC,14-05-2016,455.67099,455.822998,456.835999,454.786011
BTC,15-05-2016,457.567993,455.759003,458.691986,455.459015
BTC,16-05-2016,454.162994,457.585999,458.200012,452.945007
BTC,17-05-2016,453.78299,454.009003,455.071991,453.605011
BTC,18-05-2016,454.618988,453.69101,455.997986,453.299011
BTC,19-05-2016,438.714996,454.523987,454.632996,438.714996
BTC,20-05-2016,442.675995,437.792999,444.053986,437.389008
BTC,21-05-2016,443.187988,442.966003,443.778015,441.705994
BTC,22-05-2016,439.322998,443.217987,443.427002,439.035004
BTC,23-05-2016,444.154999,439.347992,444.345001,438.822998
BTC,24-05-2016,445.980988,444.290985,447.100006,443.929993
BTC,25-05-2016,449.598999,446.062012,450.298004,446.062012
BTC,26-05-2016,453.384003,449.671997,453.644012,447.895996
BTC,27-05-2016,473.463989,453.520996,478.148987,453.520996
BTC,28-05-2016,530.039978,473.028992,533.473022,472.699005
BTC,29-05-2016,526.232971,527.47699,553.960022,512.179016
BTC,30-05-2016,533.864014,528.471008,544.348999,522.963013
BTC,31-05-2016,531.385986,534.190979,546.617981,520.661987
BTC,01-06-2016,536.919983,531.106995,543.080017,525.635986
BTC,02-06-2016,537.971985,536.515015,540.35199,533.078003
BTC,03-06-2016,569.19397,537.682007,574.638,536.919983
BTC,04-06-2016,572.72699,569.705017,590.132019,564.237976
BTC,05-06-2016,574.97699,573.307983,582.807983,569.177979
BTC,06-06-2016,585.536987,574.60199,586.469971,574.60199
BTC,07-06-2016,576.596985,585.445007,590.258972,567.513977
BTC,08-06-2016,581.64502,577.166992,582.838989,573.130005
BTC,09-06-2016,574.630005,582.203003,582.203003,570.950989
BTC,10-06-2016,577.469971,575.836975,579.127014,573.325012
BTC,11-06-2016,606.72699,578.674011,607.116028,578.674011
BTC,12-06-2016,672.783997,609.684021,684.843994,607.039001
BTC,13-06-2016,704.375977,671.653992,716.004028,664.487
BTC,14-06-2016,685.559021,704.504028,704.504028,662.804016
BTC,15-06-2016,694.468994,685.684998,696.302979,672.560974
BTC,16-06-2016,766.307983,696.52301,773.721985,696.52301
BTC,17-06-2016,748.908997,768.487,775.356018,716.55603
BTC,18-06-2016,756.22699,748.755981,777.98999,733.929016
BTC,19-06-2016,763.781006,756.687988,766.620972,745.627991
BTC,20-06-2016,737.226013,763.927002,764.083984,732.72699
BTC,21-06-2016,666.651978,735.882996,735.882996,639.070007
BTC,22-06-2016,596.116028,665.914978,678.669983,587.482971
BTC,23-06-2016,623.97699,597.442993,629.327026,558.138977
BTC,24-06-2016,665.299011,625.575012,681.72699,625.271973
BTC,25-06-2016,665.122986,665.281006,691.731018,646.559021
BTC,26-06-2016,629.367004,665.93103,665.97998,616.934021
BTC,27-06-2016,655.275024,629.348999,655.275024,620.523987
BTC,28-06-2016,647.000977,658.10199,659.247986,637.77301
BTC,29-06-2016,639.890015,644.122009,644.682007,628.283997
BTC,30-06-2016,673.336975,640.591003,675.403015,636.607971
BTC,01-07-2016,676.296021,672.515015,686.153992,669.593994
BTC,02-07-2016,703.702026,676.734009,703.702026,676.398987
BTC,03-07-2016,658.664001,704.968018,704.968018,649.008972
BTC,04-07-2016,683.661987,658.804016,683.661987,650.507996
BTC,05-07-2016,670.627014,683.208984,683.491028,665.065979
BTC,06-07-2016,677.330994,670.41803,681.89801,670.41803
BTC,07-07-2016,640.562012,678.090027,682.432007,611.833984
BTC,08-07-2016,666.52301,640.687988,666.70697,636.46698
BTC,09-07-2016,650.960022,666.383972,666.383972,633.398987
BTC,10-07-2016,649.359985,650.598999,652.294006,641.263977
BTC,11-07-2016,647.658997,648.484009,659.629028,644.97998
BTC,12-07-2016,664.551025,648.28302,675.258972,646.778992
BTC,13-07-2016,654.468018,664.796997,668.700012,654.468018
BTC,14-07-2016,658.078003,652.922974,662.901978,652.922974
BTC,15-07-2016,663.255005,659.171021,667.077026,659.039978
BTC,16-07-2016,660.767029,663.781006,666.460022,659.333984
BTC,17-07-2016,679.458984,661.992981,682.36499,661.992981
BTC,18-07-2016,673.106018,679.809021,681.554993,668.625
BTC,19-07-2016,672.864014,672.737976,673.276978,667.632019
BTC,20-07-2016,665.684998,672.80603,672.929016,663.359985
BTC,21-07-2016,665.012024,665.228027,666.218994,660.414978
BTC,22-07-2016,650.619019,664.921997,666.583008,646.721985
BTC,23-07-2016,655.55603,650.726013,656.366028,648.523987
BTC,24-07-2016,661.284973,655.409973,663.109985,652.79303
BTC,25-07-2016,654.096985,661.263,661.828003,653.39502
BTC,26-07-2016,651.783997,654.226013,656.224976,645.879028
BTC,27-07-2016,654.35199,651.627014,657.455994,648.447021
BTC,28-07-2016,655.034973,654.492004,657.594971,654.492004
BTC,29-07-2016,656.992004,655.111023,657.796021,654.786011
BTC,30-07-2016,655.046997,657.012024,658.223022,654.208984
BTC,31-07-2016,624.68103,655.099976,655.284973,624.36499
BTC,01-08-2016,606.271973,624.60199,626.119019,605.883972
BTC,02-08-2016,547.465027,606.396973,612.848022,531.333984
BTC,03-08-2016,566.35498,548.656006,573.359985,541.546997
BTC,04-08-2016,578.289001,566.328979,579.495972,565.776978
BTC,05-08-2016,575.04303,578.281006,578.281006,569.981995
BTC,06-08-2016,587.778015,575.030029,588.395996,569.468994
BTC,07-08-2016,592.690002,587.770996,597.513,586.815979
BTC,08-08-2016,591.054016,592.736023,592.994019,588.046997
BTC,09-08-2016,587.801025,591.038025,591.091003,584.79303
BTC,10-08-2016,592.103027,587.64801,599.984009,586.370972
BTC,11-08-2016,589.119995,592.124023,597.541992,589.119995
BTC,12-08-2016,587.559021,588.797974,589.909973,583.810974
BTC,13-08-2016,585.588013,587.356995,589.773987,584.979004
BTC,14-08-2016,570.473022,585.588989,585.666016,564.781006
BTC,15-08-2016,567.23999,570.494019,573.580017,563.23999
BTC,16-08-2016,577.439026,567.242981,581.737976,566.716003
BTC,17-08-2016,573.216003,577.760986,580.893982,571.429993
BTC,18-08-2016,574.317993,573.70697,577.791992,573.429993
BTC,19-08-2016,575.630005,574.338989,578.237976,574.182007
BTC,20-08-2016,581.697021,576.083984,582.817993,575.45697
BTC,21-08-2016,581.307983,581.939026,584.15802,580.218018
BTC,22-08-2016,586.752991,581.310974,588.447998,580.593994
BTC,23-08-2016,583.414978,586.770996,589.473999,581.633972
BTC,24-08-2016,580.182007,583.411987,583.590027,579.85498
BTC,25-08-2016,577.760986,580.179993,580.450989,575.166992
BTC,26-08-2016,579.651001,577.752991,580.622986,576.857971
BTC,27-08-2016,569.947021,579.452026,579.844971,568.630005
BTC,28-08-2016,573.911987,569.830017,574.038025,569.73999
BTC,29-08-2016,574.106995,574.070984,576.278015,573.465027
BTC,30-08-2016,577.502991,574.114014,578.356995,574.114014
BTC,31-08-2016,575.471985,577.591003,577.861023,573.642029
BTC,01-09-2016,572.302979,575.546021,576.310974,571.814026
BTC,02-09-2016,575.536987,572.409973,575.643005,570.810974
BTC,03-09-2016,598.211975,575.554993,599.5,574.05603
BTC,04-09-2016,608.633972,598.590027,611.836975,596.848022
BTC,05-09-2016,606.590027,608.98999,609.054993,602.242004
BTC,06-09-2016,610.435974,606.505981,610.830017,605.091003
BTC,07-09-2016,614.544006,610.572998,614.544983,608.513
BTC,08-09-2016,626.315979,614.63501,628.77002,613.843994
BTC,09-09-2016,622.861023,626.35199,626.830017,620.263
BTC,10-09-2016,623.508972,622.927002,625.094971,622.39502
BTC,11-09-2016,606.718994,623.424011,628.817993,600.505981
BTC,12-09-2016,608.242981,607.005005,608.458984,605.411011
BTC,13-09-2016,609.241028,608.025024,611.192993,606.924988
BTC,14-09-2016,610.684021,608.841003,611.952026,608.409973
BTC,15-09-2016,607.155029,610.588013,611.085999,607.155029
BTC,16-09-2016,606.973022,607.245972,609.260986,606.734985
BTC,17-09-2016,605.984009,607.218018,607.859985,605.192017
BTC,18-09-2016,609.874023,606.28302,610.15802,605.856018
BTC,19-09-2016,609.22699,609.870972,610.932007,608.27002
BTC,20-09-2016,608.312012,609.254028,609.525024,607.937988
BTC,21-09-2016,597.148987,603.588013,603.588013,595.882996
BTC,22-09-2016,596.297974,597.278992,598.487,596.213013
BTC,23-09-2016,602.84198,596.198975,603.205017,595.786011
BTC,24-09-2016,602.625,602.960999,604.580017,602.044983
BTC,25-09-2016,600.825989,602.749023,603.380981,599.710999
BTC,26-09-2016,608.04303,600.807007,608.143005,600.348999
BTC,27-09-2016,606.166016,608.021973,608.247986,604.109985
BTC,28-09-2016,604.728027,606.242981,606.590027,604.606995
BTC,29-09-2016,605.692993,605.018982,606.823975,604.848022
BTC,30-09-2016,609.734985,605.715027,609.734985,604.142029
BTC,01-10-2016,613.982971,609.929016,615.237,609.929016
BTC,02-10-2016,610.892029,613.947998,614.005005,609.682007
BTC,03-10-2016,612.132996,610.968018,612.567993,610.455017
BTC,04-10-2016,610.203979,612.052002,612.054016,609.479004
BTC,05-10-2016,612.510986,610.218018,613.814026,609.617004
BTC,06-10-2016,613.020996,612.469971,613.81897,611.468994
BTC,07-10-2016,617.120972,612.607971,617.911987,611.820984
BTC,08-10-2016,619.107971,617.341003,619.848999,617.341003
BTC,09-10-2016,616.752014,619.171997,619.197998,616.606995
BTC,10-10-2016,618.994019,616.822021,621.317993,616.197021
BTC,11-10-2016,641.072021,619.237976,642.080017,618.5
BTC,12-10-2016,636.192017,640.870972,641.336975,635.965027
BTC,13-10-2016,636.786011,636.030029,638.833008,635.028992
